variable,importance
S10.09..El.Salvador,0.00013349109415694948
C391_13.3..Never.served.in.military,0.00013329602929538297
BL91.2..Yes..somewhat,0.00013305235418886277
C383.10...100.000.to..149.999,0.00013290103056623508
C81.88..Don.t.know,0.0001328427247528664
C359.4..Fair,0.0001327392110980263
L216.3..Neither.dislike.nor.like...Pronoun1_Hid..,0.00013250596400559184
C262.05..5,0.00013234720708717708
C225.5..Poor,0.0001321113183938789
C391_5.3..Never.served.in.military,0.0001318487178573497
C58.2..No,0.0001317532633555753
C264.3..3,0.00013086995648526646
L293.05..4,0.00013082566467365669
C318.02..Some,0.00013065318847368062
C12.2..No..I.did.NOT.vote,0.00013058272120685237
BL96.3..Maybe,0.00013033452275747169
C336.3..Stay.the.same,0.00013016065583239765
C327.2..Sometimes,0.00013011985990749354
C1_4,0.0001299343745177638
BL94.2..Yes..somewhat,0.00012984158594786863
L219.2..Somewhat.disagree,0.00012873064579789552
C335.2..Increase,0.00012838484121617595
L216NAME_HID.2..Manuela.L.f3.pez,0.00012838457124165527
C377.03..Both.parents.born.in.Puerto.Rico,0.0001280749586028664
C262.03..3,0.00012775177584822681
L212.4..Strongly.disagree,0.0001277039850760192
BL88.4..No,0.00012731296579542896
L216DESC_HID.3..3.Manuela.L.f3.pez..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..tough..and.ambitious.candid,0.00012690394887279345
C194.4..Not.at.all.important,0.00012687590671845868
C391_9.2..A.veteran,0.00012665587533995749
C235.4..Not.at.all.effective,0.00012661319569026903
C320.2..Sometimes,0.00012630651682251837
S10.21..Other.country..Specify.,0.0001261626015783493
L19.2..Yes..a.lot,0.0001254125084628754
C263.9..9...Very.important,0.0001244381474637955
C23.5..Staying.about.the.same,0.00012432530213948815
C282.2..Yes..over.5.years.ago,0.0001241150314151051
L19.6..Don.t.remember,0.00012381444066869942
L295.4..Strongly.disagree,0.00012330899557433833
C263.3..3,0.00012318139084125374
BL96.2..Yes..somewhat,0.00012266626651376639
C317.88..Don.t.Know,0.00012182465791014324
C260.4..Latino.or.Hispanic,0.00012158559333922694
L19.4..Yes..a.little,0.00012153396530404148
L218.4..Somewhat.unlikely,0.00012126023702444616
L22.2..A.lot,0.00012081524230499187
C3.5..Not.familiar.with.them,0.00012035232945382273
C263.4..4,0.00012003895257472164
C383.12...200.000.or.more,0.00011998018981095452
C324.2..Sometimes,0.00011992003292903742
C32.3..I.vote.in.many.state.local.elections,0.00011984118129701566
C385.4..Divorced,0.00011978300023542999
C121.4..Disagree,0.00011969607815018518
C243.2..Some,0.00011958377360253801
C225.4..Fair,0.00011948519889161841
C275.4..4,0.00011897713521773916
C121.5..Strongly.disagree,0.00011857943616367628
C390.6..Homemaker,0.00011843928955092926
C263.5..5,0.00011793490141818218
L293.08..7,0.00011679684239682086
C9.5..Not.familiar.with.them,0.00011678020187437852
C284.2..Yes..over.5.years.ago,0.00011596619961000959
C319.2..Sometimes,0.0001158460138184811
C1_8,0.00011577527477793123
L271.3..Moderately.accurately,0.00011571666253730952
C362.2..No,0.00011558423442966814
C382F.6..Post.graduate.education,0.00011521986715547673
L216NAME_HID.4..Jill.Larsen,0.00011488048966353986
C390.3..Full.time.student,0.00011482032946866219
LA204.3..Somewhat.supports.Republicans,0.00011437865197559837
C320.3..Occasionally,0.00011427496398771566
C53.2..Yes..more.than.one,0.00011414748471875071
C383.06...60.000.to..69.999,0.00011407871805737936
C348.4..Once.a.month,0.00011396550580821353
BL93.2..Yes..somewhat,0.00011354550450266813
L217.4..Neither.well.nor.poorly,0.00011331225879277951
C275.7..7,0.00011315163153984931
C151.3..Not.very.much,0.00011254206600223803
LA147.4..Disagree,0.0001123583387566608
C353.4..Fair,0.00011235615114945673
C245.5..Don.t.know,0.00011096987678590957
C239.4..Not.at.all.important,0.00011080746406413629
C357.5..Poor,0.00010993626225903869
L216.4..Like...Pronoun1_Hid....somewhat,0.00010941943574766766
C321.3..Occasionally,0.00010913134537024531
LA147.5..Strongly.Disagree,0.0001087987386196047
LA203.2..Somewhat.supports.Democrats,0.00010879166442597796
L19.5..No..not.at.all,0.0001081005491051389
C357.3..Good,0.00010797181553536812
C262.09..9,0.00010772927791232907
C246.5..Don.t.know,0.000107512689311835
C391_8.2..A.veteran,0.0001066977819466704
L213.2..Somewhat.agree,0.00010669362896393199
C244.5..Don.t.know,0.00010634412810481603
C131.3..A.few.times.a.month,0.00010616714311834404
A103_TREATMENTS.3..C,0.00010547440806183684
C1_15,0.00010522168483119445
C44.5..Strongly.disagree,0.00010423461756309365
L24.6..Never.watch.TV.or.online.news,0.00010365324380137041
C348.3..Several.times.a.year,0.00010290993913054177
C263.8..8,0.00010271146849878645
C39.4..Disagree,0.00010267838155012042
L199.4..Almost.always.say..they.,0.00010247775834679042
C357.4..Fair,0.00010239721327438419
C390.4..Retired,0.00010236073095754132
C373.2..Black,0.00010232489352237232
L292.10..9,0.00010205180016045054
C106.5..Strongly.disagree,0.00010181886746558548
C71.04..Not.at.all.important,0.00010167089752635563
L292.08..7,0.00010127045396875039
S4NJ,0.00010087635602929612
C72.03..Not.that.important,0.00010076205883261598
C359.5..Poor,9.951812868048705e-05
C263.6..6,9.939911037429953e-05
L217.5..Somewhat.well,9.879003691787514e-05
C120.2..Most.of.the.time,9.82011053931173e-05
S4NM,9.7562688486567e-05
C264.2..2,9.683839168571545e-05
S2_6,9.620807640586522e-05
C76.03..Not.that.important,9.58180152899056e-05
C386.3..African.American,9.576708594137718e-05
L298.3..Disagree,9.505834520951138e-05
C391_5.2..A.veteran,9.492782905487252e-05
L293.10..9,9.36797724898168e-05
HISP2010_PERCENTOTHERSOUTHAMERIC,9.36668260429302e-05
C353.5..Poor,9.249598796652736e-05
C120.3..About.half.of.the.time,9.233667143988648e-05
C86.2..Yes..it.has.cross.my.mind.once.or.twice,9.195797446166766e-05
C348.6..Once.a.week,9.158795390978508e-05
L292.11..10...Extremely.favorable,9.156329045295528e-05
C373.7..Other..Specify,9.136865487168621e-05
C262.07..7,9.124033471902157e-05
LA200.4..Not.at.all,9.122183347594023e-05
C34_5,9.076816221302423e-05
C286.2..Yes..one.person,9.027033234918493e-05
S4CO,8.97185476453766e-05
C10.4..Very.unfavorable,8.907049877932642e-05
C327.3..Occasionally,8.884127329413575e-05
BL90.3..Maybe,8.799591769467675e-05
C383.07...70.000.to..79.999,8.794856506587942e-05
C275.6..6,8.668568422076779e-05
C351.4..Fair,8.63217806614709e-05
L20.4..A.little,8.598428927021252e-05
C129.8..Other..Specify.,8.583006421402157e-05
C391_11.2..A.veteran,8.582706863446011e-05
HISP2010_PERCENTOTHERCENTAMERICA,8.582461859207277e-05
C386.7..Other,8.58240568828144e-05
S4CA,8.54661482733831e-05
C57.2..No,8.525355936661754e-05
C235.2..Somewhat.effective,8.492579402836692e-05
BL87.2..Yes..somewhat,8.439911861741182e-05
S10.04..Colombia,8.429078169160399e-05
L216.2..Dislike...Pronoun1_Hid...somewhat,8.394093112708508e-05
LA204.2..Somewhat.supports.Democrats,8.393457638922445e-05
C391_10.2..A.veteran,8.389205600199977e-05
S4FL,8.387911820422271e-05
L19.3..Yes..some,8.33649918811269e-05
C391_3.3..Never.served.in.military,8.322247541244063e-05
L298.4..Strongly.disagree,8.301629602796338e-05
C260.2..Black,8.265002799964018e-05
C222.4..Not.important.at.all,8.224607179083445e-05
C73.03..Not.that.important,8.192553284772495e-05
BL227.2..Fairly.well,8.191173981231988e-05
C373.4..Asian,8.180006501670915e-05
HISP2010_PERCENTPARAGUAYAN,8.169628717107533e-05
C2.5..Not.familiar.with.them,8.148093593243092e-05
LA193.4..Not.at.all.important,8.051399975877916e-05
C59.2..No,7.826483853089906e-05
C383.09...90.000.to..99.999,7.717194857152227e-05
C226.2..Some,7.564380607398369e-05
C129.7..Atheist.or.agnostic,7.551562925149844e-05
C348.8..Just.about.everyday,7.549114031941604e-05
C237.2..Gay,7.496087995872518e-05
C381.6..Post.graduate.education,7.339775839488751e-05
C237.3..Lesbian,7.300212459920436e-05
L292.07..6,7.241130107152784e-05
C131.4..Only.a.few.times.during.the.year,7.241128208682382e-05
S4OK,7.209061836422951e-05
S4GA,7.176821134155032e-05
C247.5..Don.t.know,7.173681565892634e-05
C391_6.3..Never.served.in.military,7.172740604786672e-05
S4NY,7.078839547349106e-05
S4KS,7.065134156623032e-05
L198.3..Somewhat.Disagree,7.0158763901819e-05
C288.3..Not.at.all.concerned,6.947069955324138e-05
C1_12,6.929997245350047e-05
S4IN,6.909991815751905e-05
S4LA,6.89012413301378e-05
L292.05..4,6.832924459900479e-05
C275.3..3,6.642179681198272e-05
L217.3..Somewhat.poorly,6.586151416347278e-05
C391_13.2..A.veteran,6.502675172516035e-05
C373.5..Middle.Eastern.Arab,6.398877838137087e-05
C386.6..Native.American,6.184709009365149e-05
BL155.3..Racism.once.existed.but.no.longer.exists.in.our.society,6.162835351622918e-05
C383.11...150.000.to..199.999,6.0771296177588604e-05
L24.4..More.Spanish..but.some.English,6.0597148750042045e-05
L217.2..Very.poorly,5.967300729459327e-05
C262.08..8,5.944916522866362e-05
S4MO,5.942011154374963e-05
S10.07..Dominican.Republic,5.84543424870694e-05
S10.10..Guatemala,5.831448189863637e-05
C275.8..8,5.760115200745203e-05
C383.04...40.000.to..49.999,5.721049967700853e-05
C246.4..None.at.all,5.6773321592619275e-05
S4IL,5.603902669922247e-05
L270.2..Probably.try.to.hide.my...S2...ethnicity,5.5833949781337866e-05
C262.10..10,5.549806944767597e-05
C260.3..Asian,5.5490410485279975e-05
C263.2..2,5.542298096675543e-05
S10.16..Peru,5.5077673027103444e-05
L24.5..Mostly.Spanish.language,5.469227743291966e-05
S10.11..Honduras,5.24283262076387e-05
C237.5..Transgender,5.217734324983971e-05
S4AZ,5.200524158116145e-05
S10.19..Venezuela,5.09778620233325e-05
L292.02..1,4.955596607385326e-05
C260.5..Other,4.9368544825799566e-05
S4CT,4.8761502863271886e-05
S2_3,4.684440356954051e-05
S4NV,4.653724514592659e-05
S10.08..Ecuador,4.568247294877896e-05
S4AL,4.5471063262143685e-05
S4OH,4.429846027263116e-05
S2_1,4.421882331447162e-05
C387.5..Poor,4.410737326645838e-05
S10.14..Panama,4.329962445271905e-05
C387.4..Fair,4.185925096979999e-05
S2_7,4.094479036214118e-05
C237.7..Other..Specify.,4.0811070972444074e-05
S4MA,4.007356410834276e-05
L294.02..1,4.006046539553983e-05
S10.05..Costa.Rica,3.9103147829588206e-05
S4OR,3.8120152059281915e-05
S2_4,3.7991379085770454e-05
L292.04..3,3.714694482670827e-05
C383.08...80.000.to..89.999,3.650227720265212e-05
C386.4..Asian.American,3.645801036695102e-05
C129.2..Protestant,3.601794919809786e-05
C391_6.2..A.veteran,3.3975576772544655e-05
S4NC,3.0826925107805966e-05
S4VA,2.9361220721524315e-05
S4WA,2.8581130964939546e-05
S4MI,2.8101128496087862e-05
S4SC,2.7040895007784738e-05
C261.2..Darker,2.6010299487573064e-05
C391_3.2..A.veteran,2.5268967379725617e-05
C129.4..Muslim,2.4601539482247585e-05
C237.6..Queer,2.369655128540517e-05
S4HI,2.3312049241486895e-05
L293.02..1,2.2856930972372407e-05
C386.5..Middle.Eastern,2.236488428504081e-05
S10.03..Chile,2.0299762711888462e-05
S4RI,1.979900297432831e-05
S10.02..Bolivia,1.946996335217361e-05
L292.03..2,1.9458990374979294e-05
C129.6..Buddhist,1.9103885809915544e-05
C275.2..2,1.8611605889246454e-05
S4TN,1.4889345052744973e-05
S4AR,1.45996157646075e-05
S4UT,1.4156522618407807e-05
S4PA,1.3493720326227258e-05
S4KY,1.2360140370722928e-05
S4ID,9.627293840660277e-06
S4MN,9.593167904966916e-06
S4ME,7.721127477557698e-06
S4WI,7.69838103012e-06
S10.18..Uruguay,6.418960622144985e-06
S4NE,3.4846671184636834e-06
S4WY,1.998819332750751e-06
S4DE,1.9636239008755907e-06
S4DC,4.4821356131488553e-20
S10.15..Paraguay,0.0
S4VT,0.0
C377.88..Don.t.know,0.0
S4MD,0.0
S2_5,0.0
S3.3..Other,0.0
S4IA,0.0
C129.5..Hindu,0.0
S4MT,0.0
S4ND,0.0
S4NH,0.0
S4MS,0.0
S4SD,0.0
S4WV,0.0
S1.6..Vietnamese,0.0
S1.5..Korean,0.0
S1.4..Chinese..traditional.,0.0
S1.3..Chinese..simplified.,0.0
