variable,mean_abs_shap
PRONOUN2_HID.2..she,5.9762153762301836e-05
C357.3..Good,5.968153949472089e-05
L213.4..Strongly.disagree,5.9666557876016075e-05
L198.4..Strongly.Disagree,5.965351291413443e-05
C73.02..Somewhat.important,5.9534837224080526e-05
C264.5..5,5.938977067041257e-05
L216NAME_HID.2..Manuela.L.f3.pez,5.936491515707328e-05
BL90.2..Yes..somewhat,5.919817524987951e-05
C373.7..Other..Specify,5.9085884811586074e-05
L269.5..Political.language.used.to.describe.Hispanics.Latinos,5.890940576114801e-05
C75.03..Not.that.important,5.87359658439481e-05
C341.3..Stay.the.same,5.8654654497781836e-05
C138.4..Not.Similar.At.All,5.8253751264971686e-05
C48.2..Most.of.the.time,5.8228876279482934e-05
C1_14,5.812642918419271e-05
C391_5.3..Never.served.in.military,5.7911647463365835e-05
C391_13.3..Never.served.in.military,5.778225980996494e-05
S10.04..Colombia,5.772035708000251e-05
LA203.6..Does.not.support.any.political.party.at.all,5.762303245143017e-05
L216DESC_HID.3..3.Manuela.L.f3.pez..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..tough..and.ambitious.candid,5.713901146338688e-05
L199.3..Mostly.say..they.,5.713291331407818e-05
BLA205.2..Somewhat.agree,5.696660920608414e-05
C321.3..Occasionally,5.6877693833552804e-05
C262.03..3,5.66444414196242e-05
HISP2010_PERCENTOTHERSOUTHAMERIC,5.6615148592848745e-05
C282.2..Yes..over.5.years.ago,5.615216256526199e-05
BL176.88..Don.t.know,5.5904091313808456e-05
C235.2..Somewhat.effective,5.583500055078596e-05
L293.10..9,5.574827646715525e-05
C248.5..Don.t.know,5.550256088802289e-05
C224.2..Yes..I.have.done.than.once,5.534924156047282e-05
HISP2010_PERCENTURUGUAYAN,5.5285979031721975e-05
C236.4..Not.at.all.effective,5.5278181544704706e-05
S7.2..Another.country,5.522837676100731e-05
C34_2,5.5052330736948056e-05
C377.02..Both.parents.born.in.another.country,5.503923176427212e-05
C10.3..Somewhat.unfavorable,5.486536655401442e-05
C12.2..No..I.did.NOT.vote,5.4512546864053406e-05
C383.11...150.000.to..199.999,5.426550766291495e-05
C318.02..Some,5.411826833481505e-05
C279.2..Yes..over.5.years.ago,5.4044111083558414e-05
C138.3..Not.Very.Similar,5.402173733473695e-05
LA204.6..Does.not.support.any.political.party.at.all,5.37177100954297e-05
L271.4..Slightly.accurately,5.353428364465198e-05
C61.2..No,5.327372468129865e-05
C383.05...50.000.to..59.999,5.3030663181242444e-05
C334.2..Somewhat.favor,5.2988122125008946e-05
C285.2..Felony,5.2897547496246315e-05
C327.2..Sometimes,5.2807219778675556e-05
C75.04..Not.at.all.important,5.273753524072124e-05
BL176.04..No.impact.at.all,5.2703651783731526e-05
L20.4..A.little,5.2665870363044486e-05
C323.3..Occasionally,5.247463279570945e-05
L217.5..Somewhat.well,5.233511690044038e-05
C355.2..Very.good,5.230615836942319e-05
C263.4..4,5.185872407220404e-05
C264.3..3,5.180867698633717e-05
C32.3..I.vote.in.many.state.local.elections,5.176856860740056e-05
C383.04...40.000.to..49.999,5.161742285398515e-05
C111.3..Sometimes,5.138249050829534e-05
C121.2..Agree,5.1290275493946786e-05
L217.6..Very.well,5.1181738722453044e-05
BL171.4..Not.as.important,5.109744433008014e-05
C353.2..Very.good,5.09105478098503e-05
C264.2..2,5.0752897395137826e-05
C348.8..Just.about.everyday,5.073707433552972e-05
C285.3..No..none.of.these,5.060545887376225e-05
L216DESC_HID.8..8.Jill.Larsen..has.been.described.by.her.colleagues.in.local.government.as.an.intelligent..compassionate..and.understand,5.0567501542714056e-05
C73.04..Not.at.all.important,5.0539146023380614e-05
C39.3..Neither.agree.nor.disagree,5.0481299246908584e-05
C275.4..4,5.0449512417175725e-05
C59.2..No,5.025690790104681e-05
C108.2..Somewhat.agree,5.0202943951686095e-05
BL88.4..No,5.014490931259467e-05
C383.10...100.000.to..149.999,4.996734872469335e-05
C353.4..Fair,4.980650300434685e-05
L366.4..A.little.worried,4.9776945801913404e-05
C106.5..Strongly.disagree,4.95758620015422e-05
BL88.2..Yes..somewhat,4.909304621352738e-05
C260.4..Latino.or.Hispanic,4.8937128554721185e-05
L295.4..Strongly.disagree,4.891819933744465e-05
C275.8..8,4.889675976153629e-05
L192.4..Not.at.all.important,4.8581057435846845e-05
C383.06...60.000.to..69.999,4.858033842446837e-05
C353.5..Poor,4.8564639557333414e-05
C383.12...200.000.or.more,4.852317849236385e-05
C373.6..American.Indian.or.Alaskan.Native,4.8489210002632386e-05
C391_13.2..A.veteran,4.827171425999794e-05
C263.8..8,4.774830279962347e-05
C391_14.2..A.veteran,4.769086740369718e-05
C391_2.2..A.veteran,4.74319722332558e-05
C60.2..No,4.738034044509717e-05
C32.4..I.vote.in.every.single.state.local.election,4.732090193188489e-05
L214.4..Strongly.disagree,4.718851558912213e-05
C3.5..Not.familiar.with.them,4.714752299916236e-05
C34_5,4.709647273199182e-05
C373.5..Middle.Eastern.Arab,4.707448361434409e-05
C391_7.3..Never.served.in.military,4.6861236922793386e-05
L216DESC_HID.5..5.Jay.Larsen..has.been.described.by.his.colleagues.in.local.government.as.an.intelligent..tough..and.ambitious.candidate,4.6354380560719646e-05
L21.2..A.lot,4.631634788057499e-05
C10.4..Very.unfavorable,4.6165435004917276e-05
C73.03..Not.that.important,4.5875280914371805e-05
C243.5..Don.t.know,4.5613829317934386e-05
L293.05..4,4.560405333449942e-05
C391_11.3..Never.served.in.military,4.548497855874271e-05
C321.4..Never,4.543932099393691e-05
C1_9,4.4974808055806e-05
C107.3..Slightly.belong,4.491393849641637e-05
C76.03..Not.that.important,4.4870464981717215e-05
C280.3..No,4.4640854579702236e-05
C335.3..Stay.the.same,4.429484531724508e-05
C260.2..Black,4.4096894748108754e-05
C239.4..Not.at.all.important,4.2912592389625084e-05
C246.5..Don.t.know,4.2781025444547554e-05
L218.6..Extremely.unlikely,4.271190897147877e-05
C391_11.2..A.veteran,4.267383710614197e-05
C357.2..Very.good,4.261034084456547e-05
C71.04..Not.at.all.important,4.259621806084986e-05
C264.4..4,4.2395447933817096e-05
C263.6..6,4.234055572447356e-05
C57.2..No,4.2014409666840356e-05
C247.5..Don.t.know,4.17546565134842e-05
L217.2..Very.poorly,4.1257026252635755e-05
C390.3..Full.time.student,4.125499935009931e-05
C286.3..Yes..two.or.more.people,4.105649714492809e-05
C1_15,4.089506141363623e-05
C359.4..Fair,4.0701197997384895e-05
L293.03..2,4.068882536147083e-05
C359.5..Poor,4.047134914455977e-05
C9.5..Not.familiar.with.them,4.029585593094593e-05
C86.2..Yes..it.has.cross.my.mind.once.or.twice,4.010075728543235e-05
L292.07..6,3.966382008621407e-05
C86.3..No..I.have.never.thought.about.it,3.9662150560044576e-05
C275.7..7,3.888407063835395e-05
C263.9..9...Very.important,3.8378959187105906e-05
C320.4..Never,3.831910077007876e-05
C386.3..African.American,3.8186643094262416e-05
L19.4..Yes..a.little,3.8145588236474824e-05
C131.3..A.few.times.a.month,3.8077509128555316e-05
C253.2..No,3.7743578005674364e-05
BL176.03..A.small.impact,3.723928162130228e-05
C326.2..Sometimes,3.7167998003243725e-05
C13.2..Voted.early.in.person,3.694837456552069e-05
L24.6..Never.watch.TV.or.online.news,3.683517367771457e-05
L24.4..More.Spanish..but.some.English,3.682872989593744e-05
LA193.4..Not.at.all.important,3.676363397980664e-05
S10.09..El.Salvador,3.669865532116964e-05
C151.3..Not.very.much,3.6649234578312315e-05
C249.4..None.at.all,3.64723026873114e-05
C319.2..Sometimes,3.625520771216613e-05
C1_12,3.614341702497632e-05
C390.6..Homemaker,3.57160498256824e-05
C348.4..Once.a.month,3.571214473522278e-05
L270.2..Probably.try.to.hide.my...S2...ethnicity,3.567506994072703e-05
C262.08..8,3.552714799322484e-05
C131.2..Almost.every.week,3.4798323004383204e-05
C391_6.3..Never.served.in.military,3.4489631978284586e-05
C383.08...80.000.to..89.999,3.424068103878791e-05
C280.2..Yes..over.5.years.ago,3.387026080149626e-05
S4KS,3.381527070695248e-05
L298.4..Strongly.disagree,3.3217590778374365e-05
C391_10.3..Never.served.in.military,3.312486990124157e-05
L293.04..3,3.290819095560995e-05
L199.4..Almost.always.say..they.,3.276277754985653e-05
C390.4..Retired,3.273638821745187e-05
C74.88..Don.t.Know,3.218848034208115e-05
C275.3..3,3.2182083032212986e-05
C391_6.2..A.veteran,3.2139440516475584e-05
S4MA,3.2100265850847434e-05
C4.5..Not.familiar.with.them,3.188854088850347e-05
C261.2..Darker,3.16958546962773e-05
C320.2..Sometimes,3.1683315603895104e-05
HISP2010_PERCENTPARAGUAYAN,3.1623538783172535e-05
C113.3..Sometimes,3.1291408156328474e-05
C2.5..Not.familiar.with.them,3.1214978222487656e-05
C391_3.3..Never.served.in.military,3.0141299573003345e-05
L216.2..Dislike...Pronoun1_Hid...somewhat,3.0012416392630896e-05
S2_6,2.9808947867081567e-05
C249.5..Don.t.know,2.947552078743238e-05
C381.6..Post.graduate.education,2.937472368216616e-05
BL155.3..Racism.once.existed.but.no.longer.exists.in.our.society,2.9027945601654638e-05
LA204.2..Somewhat.supports.Democrats,2.8803774051699814e-05
S4IN,2.8557193907237544e-05
L292.08..7,2.8480839545623575e-05
C44.5..Strongly.disagree,2.845923399958466e-05
S4CO,2.815662586291632e-05
C237.7..Other..Specify.,2.815661882096336e-05
S10.07..Dominican.Republic,2.803033723193068e-05
S4AZ,2.7888793052463446e-05
L22.3..Some,2.7811042251780672e-05
C58.2..No,2.7770707154605618e-05
L292.03..2,2.7755872434942944e-05
C39.2..Agree,2.736395838297808e-05
S4OR,2.718416750655276e-05
C262.07..7,2.6718403139836703e-05
S10.21..Other.country..Specify.,2.670257261808976e-05
S10.10..Guatemala,2.6435308914614605e-05
C385.4..Divorced,2.6347624973698993e-05
C357.4..Fair,2.627662123966975e-05
S4NY,2.6020252180681897e-05
C248.4..None.at.all,2.5925978417035986e-05
C386.4..Asian.American,2.571841074458858e-05
C383.03...30.000.to..39.999,2.5366131980389227e-05
C53.2..Yes..more.than.one,2.520181613913683e-05
C382M.6..Post.graduate.education,2.5100863039421026e-05
L217.3..Somewhat.poorly,2.5047016027478514e-05
LA147.4..Disagree,2.4639985336453728e-05
S4NM,2.4347430814753825e-05
HISP2010_PERCENTOTHERCENTAMERICA,2.4104777097365557e-05
S4GA,2.4022434907079403e-05
C383.07...70.000.to..79.999,2.3073147888223614e-05
C275.6..6,2.306720086783648e-05
C129.8..Other..Specify.,2.2902790713571417e-05
C373.4..Asian,2.2614688433647726e-05
C391_5.2..A.veteran,2.246961940648232e-05
S2_3,2.2401089030745715e-05
L24.5..Mostly.Spanish.language,2.1900530898626036e-05
L198.3..Somewhat.Disagree,2.1582147903052366e-05
C246.4..None.at.all,2.0798072685685985e-05
C385.5..Widowed,2.06928353295937e-05
C262.06..6,2.067869455251566e-05
C237.2..Gay,2.0482042125719455e-05
C260.5..Other,2.034186916416242e-05
C129.2..Protestant,2.0085599693671923e-05
S4OH,1.9791180894939853e-05
L294.02..1,1.9221617553377035e-05
C263.2..2,1.9170617577395586e-05
L292.02..1,1.8700069353382806e-05
S4LA,1.8607676667946803e-05
S4NV,1.752907682286525e-05
C383.09...90.000.to..99.999,1.7389842423486132e-05
C391_4.3..Never.served.in.military,1.6613909469518682e-05
C129.5..Hindu,1.620582138921709e-05
S4IL,1.5884962761246525e-05
C39.4..Disagree,1.5730948158323082e-05
S10.05..Costa.Rica,1.5570390186784082e-05
S10.19..Venezuela,1.5545041220645384e-05
S10.16..Peru,1.541873416242575e-05
L292.04..3,1.45421374351349e-05
S4FL,1.4301202717329006e-05
C262.09..9,1.4165426432114281e-05
S4SC,1.403760947866798e-05
S4TN,1.3654110587972094e-05
L292.10..9,1.3524994425853953e-05
C237.5..Transgender,1.3524054211612278e-05
C262.10..10,1.339516412506825e-05
S2_7,1.3278051618690439e-05
S4WA,1.2522812093860843e-05
L293.02..1,1.1788564447863574e-05
S2_4,1.1453950383880238e-05
C391_10.2..A.veteran,1.1331713187564095e-05
S10.11..Honduras,1.1045326280120814e-05
C391_3.2..A.veteran,1.0983063900424507e-05
C387.5..Poor,1.0545613359319623e-05
C129.6..Buddhist,1.0164200367774935e-05
C386.7..Other,9.955783137135568e-06
S2_1,9.698766891001589e-06
S4NJ,9.639170004882986e-06
S10.08..Ecuador,8.638886825723887e-06
C237.3..Lesbian,8.47846493504739e-06
S4VA,8.231730832621303e-06
S10.14..Panama,8.121818740171635e-06
S4OK,8.120820445280187e-06
S4CT,7.942946996916617e-06
L292.05..4,7.87403145609037e-06
S4MI,7.655256942297417e-06
C275.2..2,7.467220982559673e-06
S4NC,6.59265437210907e-06
S4PA,6.202274593147568e-06
S4MN,6.119471008835085e-06
S4MO,5.626843325535731e-06
S4ID,5.502440335532355e-06
S4UT,5.46815196511328e-06
C386.5..Middle.Eastern,5.184456298972257e-06
C386.6..Native.American,5.048823210915206e-06
S4RI,4.859022152976817e-06
C387.4..Fair,4.851539346666891e-06
C237.6..Queer,4.414177410579367e-06
S10.03..Chile,3.919236592482979e-06
S4AR,3.904372105482359e-06
S4ME,3.4442435322643665e-06
S4AL,2.7777195559346593e-06
S4HI,2.6698899119635165e-06
S4NH,2.5174721469838614e-06
S4MS,2.4573618272871976e-06
S10.02..Bolivia,1.968899176746663e-06
S4KY,1.9012958952683427e-06
S4NE,1.7602908691554993e-06
S4IA,1.479563013552341e-06
S10.15..Paraguay,9.765103612275671e-07
S4WI,7.76837516806865e-07
C377.88..Don.t.know,5.756609012150358e-07
C129.4..Muslim,5.62808748692172e-07
S4DC,0.0
S4DE,0.0
C260.3..Asian,0.0
S4ND,0.0
S4MT,0.0
S1.6..Vietnamese,0.0
S1.5..Korean,0.0
S4MD,0.0
S10.18..Uruguay,0.0
S4WV,0.0
S4WY,0.0
S2_5,0.0
S4SD,0.0
S4VT,0.0
S1.4..Chinese..traditional.,0.0
S1.3..Chinese..simplified.,0.0
S3.3..Other,0.0
